Delivery_person_ID,avg_age,avg_rating,avg_vehicle_condition,primary_vehicle,n_deliveries,avg_time_taken,experience_score,reliability_score
AGRRES09DEL02,29.666666666666668,4.72,1.4666666666666666,motorcycle,15,23.8,0.22388059701492538,0.7279641791044775
AGRRES09DEL03,30.0,4.65,0.9,motorcycle,10,29.0,0.14925373134328357,0.6957761194029851
AGRRES11DEL01,30.133333333333333,4.54,0.9333333333333333,motorcycle,15,26.266666666666666,0.22388059701492538,0.7027641791044775
AGRRES11DEL02,31.625,4.6375,1.125,motorcycle,8,25.5,0.11940298507462686,0.6850708955223881
AGRRES11DEL03,29.153846153846153,4.607692307692307,0.9230769230769231,scooter,13,25.692307692307693,0.19402985074626866,0.7032858783008036
AGRRES12DEL01,28.5,4.583333333333333,1.25,scooter,12,23.333333333333332,0.1791044776119403,0.6953980099502487
AGRRES12DEL02,30.2,4.6066666666666665,1.0,motorcycle,15,27.933333333333334,0.22388059701492538,0.7120975124378108
AGRRES12DEL03,31.125,4.54375,1.0,motorcycle,16,26.6875,0.23880597014925373,0.7077667910447761
AGRRES13DEL01,27.142857142857142,4.642857142857143,0.9285714285714286,motorcycle,14,28.714285714285715,0.208955223880597,0.7126865671641791
AGRRES13DEL02,31.214285714285715,4.635714285714286,0.7142857142857143,motorcycle,14,29.5,0.208955223880597,0.7116865671641791
AGRRES13DEL03,29.076923076923077,4.569230769230769,0.9230769230769231,motorcycle,13,28.384615384615383,0.19402985074626866,0.6979012629161881
AGRRES14DEL01,29.333333333333332,4.7,0.9166666666666666,motorcycle,12,28.25,0.1791044776119403,0.7117313432835821
AGRRES14DEL02,29.23076923076923,4.646153846153846,1.4615384615384615,motorcycle,13,27.53846153846154,0.19402985074626866,0.7086704936854189
AGRRES14DEL03,33.38461538461539,4.6000000000000005,1.3846153846153846,motorcycle,13,27.46153846153846,0.19402985074626866,0.7022089552238806
AGRRES15DEL01,30.692307692307693,4.592307692307693,1.5384615384615385,scooter,13,25.46153846153846,0.19402985074626866,0.7011320321469575
AGRRES15DEL02,32.916666666666664,4.716666666666667,1.1666666666666667,motorcycle,12,25.166666666666668,0.1791044776119403,0.7140646766169154
AGRRES15DEL03,25.583333333333332,4.683333333333334,0.3333333333333333,motorcycle,12,23.0,0.1791044776119403,0.7093980099502488
AGRRES16DEL01,32.07692307692308,4.592307692307693,1.1538461538461537,motorcycle,13,27.76923076923077,0.19402985074626866,0.7011320321469575
AGRRES16DEL02,29.666666666666668,4.62,0.9333333333333333,motorcycle,15,29.066666666666666,0.22388059701492538,0.7139641791044776
AGRRES16DEL03,32.44444444444444,4.644444444444444,0.8888888888888888,motorcycle,9,28.22222222222222,0.13432835820895522,0.6905207296849087
AGRRES17DEL01,27.833333333333332,4.741666666666666,0.5,motorcycle,12,33.666666666666664,0.1791044776119403,0.7175646766169154
AGRRES17DEL02,32.333333333333336,4.739999999999999,1.6666666666666667,scooter,15,26.0,0.22388059701492538,0.7307641791044774
AGRRES17DEL03,32.285714285714285,4.692857142857143,1.0,motorcycle,14,26.357142857142858,0.208955223880597,0.7196865671641791
AGRRES18DEL01,31.166666666666668,4.691666666666666,0.75,motorcycle,12,26.083333333333332,0.1791044776119403,0.7105646766169154
AGRRES18DEL02,26.833333333333332,4.558333333333334,0.6666666666666666,motorcycle,12,25.25,0.1791044776119403,0.6918980099502487
AGRRES18DEL03,28.2,4.626666666666667,1.0,motorcycle,15,24.733333333333334,0.22388059701492538,0.7148975124378109
AGRRES19DEL01,32.38461538461539,4.684615384615385,1.0,scooter,13,26.76923076923077,0.19402985074626866,0.7140551090700344
AGRRES19DEL02,31.818181818181817,4.827272727272727,0.8181818181818182,motorcycle,11,27.727272727272727,0.16417910447761194,0.7250719131614654
AGRRES19DEL03,32.416666666666664,4.75,1.3333333333333333,motorcycle,12,28.666666666666668,0.1791044776119403,0.718731343283582
AGRRES20DEL01,30.428571428571427,4.621428571428572,0.6428571428571429,motorcycle,14,28.285714285714285,0.208955223880597,0.7096865671641791
AGRRES20DEL02,29.0,4.818181818181818,1.1818181818181819,motorcycle,11,24.454545454545453,0.16417910447761194,0.723799185888738
AGRRES20DEL03,29.0,4.638461538461538,1.3076923076923077,motorcycle,13,21.76923076923077,0.19402985074626866,0.7075935706084958
ALHRES010DEL01,31.071428571428573,4.5928571428571425,1.1428571428571428,motorcycle,14,32.214285714285715,0.208955223880597,0.705686567164179
ALHRES010DEL02,28.166666666666668,4.616666666666666,1.0833333333333333,motorcycle,12,26.75,0.1791044776119403,0.7000646766169153
ALHRES010DEL03,30.3,4.74,1.0,motorcycle,10,25.7,0.14925373134328357,0.7083761194029851
ALHRES01DEL01,25.90909090909091,4.5,0.7272727272727273,motorcycle,11,25.363636363636363,0.16417910447761194,0.6792537313432836
ALHRES01DEL02,31.076923076923077,4.8,0.9230769230769231,motorcycle,13,26.53846153846154,0.19402985074626866,0.7302089552238805
ALHRES01DEL03,31.363636363636363,4.427272727272728,0.7272727272727273,motorcycle,11,27.272727272727273,0.16417910447761194,0.6690719131614654
ALHRES02DEL01,31.6,4.62,1.2,scooter,10,26.7,0.14925373134328357,0.6915761194029851
ALHRES02DEL02,29.1,4.7,1.3,scooter,10,24.2,0.14925373134328357,0.7027761194029851
ALHRES02DEL03,30.454545454545453,4.718181818181818,1.0,motorcycle,11,27.181818181818183,0.16417910447761194,0.709799185888738
ALHRES03DEL01,27.833333333333332,4.508333333333334,1.0,scooter,12,31.75,0.1791044776119403,0.6848980099502487
ALHRES03DEL02,27.384615384615383,4.7615384615384615,0.6923076923076923,motorcycle,13,27.307692307692307,0.19402985074626866,0.7248243398392652
ALHRES03DEL03,29.583333333333332,4.658333333333333,1.0833333333333333,motorcycle,12,28.083333333333332,0.1791044776119403,0.7058980099502487
ALHRES04DEL01,29.636363636363637,4.709090909090909,1.1818181818181819,motorcycle,11,25.454545454545453,0.16417910447761194,0.7085264586160108
ALHRES04DEL02,31.692307692307693,4.569230769230769,1.3076923076923077,motorcycle,13,22.923076923076923,0.19402985074626866,0.6979012629161881
ALHRES04DEL03,30.11111111111111,4.766666666666667,0.8888888888888888,motorcycle,9,26.22222222222222,0.13432835820895522,0.7076318407960199
ALHRES05DEL01,30.363636363636363,4.636363636363637,1.0,motorcycle,11,23.636363636363637,0.16417910447761194,0.6983446404341928
ALHRES05DEL02,29.375,4.675,1.1875,scooter,16,23.625,0.23880597014925373,0.726141791044776
ALHRES05DEL03,32.0,4.564285714285714,0.7857142857142857,motorcycle,14,30.071428571428573,0.208955223880597,0.701686567164179
ALHRES06DEL01,28.666666666666668,4.7,0.8333333333333334,motorcycle,12,23.583333333333332,0.1791044776119403,0.7117313432835821
ALHRES06DEL02,26.46153846153846,4.769230769230769,1.1538461538461537,scooter,13,24.0,0.19402985074626866,0.7259012629161882
ALHRES06DEL03,28.88888888888889,4.777777777777778,1.1111111111111112,motorcycle,9,26.555555555555557,0.13432835820895522,0.7091873963515753
ALHRES07DEL01,28.6,4.5600000000000005,0.8,motorcycle,15,27.133333333333333,0.22388059701492538,0.7055641791044777
ALHRES07DEL02,27.53846153846154,4.630769230769231,1.0769230769230769,motorcycle,13,29.46153846153846,0.19402985074626866,0.706516647531573
ALHRES07DEL03,31.428571428571427,4.578571428571428,1.0,motorcycle,14,28.785714285714285,0.208955223880597,0.703686567164179
ALHRES08DEL01,30.307692307692307,4.723076923076923,1.0769230769230769,motorcycle,13,26.53846153846154,0.19402985074626866,0.7194397244546498
ALHRES08DEL02,28.692307692307693,4.63076923076923,0.9230769230769231,motorcycle,13,27.23076923076923,0.19402985074626866,0.7065166475315728
ALHRES08DEL03,28.666666666666668,4.833333333333333,1.1666666666666667,motorcycle,12,27.416666666666668,0.1791044776119403,0.7303980099502486
ALHRES09DEL01,30.181818181818183,4.672727272727273,1.3636363636363635,scooter,11,25.727272727272727,0.16417910447761194,0.7034355495251018
ALHRES09DEL02,28.076923076923077,4.6923076923076925,0.6923076923076923,motorcycle,13,25.846153846153847,0.19402985074626866,0.7151320321469574
ALHRES09DEL03,25.77777777777778,4.7555555555555555,0.8888888888888888,motorcycle,9,24.444444444444443,0.13432835820895522,0.7060762852404644
ALHRES11DEL01,30.066666666666666,4.786666666666666,0.6,motorcycle,15,24.333333333333332,0.22388059701492538,0.7372975124378108
ALHRES11DEL02,31.09090909090909,4.763636363636364,1.2727272727272727,motorcycle,11,27.181818181818183,0.16417910447761194,0.7161628222523745
ALHRES11DEL03,27.7,4.66,0.8,motorcycle,10,25.6,0.14925373134328357,0.6971761194029851
ALHRES12DEL01,34.416666666666664,4.625,0.6666666666666666,motorcycle,12,35.0,0.1791044776119403,0.701231343283582
ALHRES12DEL02,29.642857142857142,4.585714285714286,0.9285714285714286,motorcycle,14,25.214285714285715,0.208955223880597,0.7046865671641791
ALHRES12DEL03,27.5,4.6499999999999995,1.25,motorcycle,12,26.666666666666668,0.1791044776119403,0.704731343283582
ALHRES13DEL01,26.22222222222222,4.7555555555555555,0.7777777777777778,motorcycle,9,22.666666666666668,0.13432835820895522,0.7060762852404644
ALHRES13DEL02,31.153846153846153,4.746153846153846,1.3076923076923077,scooter,13,26.153846153846153,0.19402985074626866,0.722670493685419
ALHRES13DEL03,32.6,4.7,0.7,motorcycle,10,27.4,0.14925373134328357,0.7027761194029851
ALHRES14DEL01,30.533333333333335,4.733333333333333,1.4,motorcycle,15,28.866666666666667,0.22388059701492538,0.7298308457711442
ALHRES14DEL02,28.533333333333335,4.62,0.8,motorcycle,15,25.0,0.22388059701492538,0.7139641791044776
ALHRES14DEL03,28.071428571428573,4.614285714285714,0.8571428571428571,motorcycle,14,26.5,0.208955223880597,0.708686567164179
ALHRES15DEL01,30.076923076923077,4.7615384615384615,0.6923076923076923,motorcycle,13,30.076923076923077,0.19402985074626866,0.7248243398392652
ALHRES15DEL02,28.583333333333332,4.575,1.0,motorcycle,12,25.416666666666668,0.1791044776119403,0.694231343283582
ALHRES15DEL03,30.066666666666666,4.533333333333333,1.0,motorcycle,15,25.533333333333335,0.22388059701492538,0.7018308457711442
ALHRES16DEL01,30.11111111111111,4.577777777777778,1.3333333333333333,motorcycle,9,29.0,0.13432835820895522,0.6811873963515755
ALHRES16DEL02,30.23076923076923,4.492307692307692,0.46153846153846156,motorcycle,13,30.0,0.19402985074626866,0.6871320321469574
ALHRES16DEL03,28.9,4.7,0.9,motorcycle,10,24.5,0.14925373134328357,0.7027761194029851
ALHRES17DEL01,30.5,4.492857142857143,1.0,motorcycle,14,26.928571428571427,0.208955223880597,0.6916865671641791
ALHRES17DEL02,27.384615384615383,4.723076923076923,0.9230769230769231,motorcycle,13,28.53846153846154,0.19402985074626866,0.7194397244546498
ALHRES17DEL03,30.571428571428573,4.714285714285714,0.7857142857142857,motorcycle,14,31.5,0.208955223880597,0.722686567164179
ALHRES18DEL01,29.76923076923077,4.523076923076923,1.0,motorcycle,13,27.53846153846154,0.19402985074626866,0.6914397244546497
ALHRES18DEL02,29.923076923076923,4.507692307692308,0.8461538461538461,motorcycle,13,32.15384615384615,0.19402985074626866,0.6892858783008036
ALHRES18DEL03,30.75,4.791666666666667,1.1666666666666667,motorcycle,12,27.5,0.1791044776119403,0.7245646766169154
ALHRES19DEL01,27.181818181818183,4.690909090909091,1.3636363636363635,motorcycle,11,28.272727272727273,0.16417910447761194,0.7059810040705563
ALHRES19DEL02,29.166666666666668,4.7250000000000005,1.4166666666666667,motorcycle,12,24.916666666666668,0.1791044776119403,0.7152313432835821
ALHRES19DEL03,28.692307692307693,4.646153846153846,0.8461538461538461,motorcycle,13,26.153846153846153,0.19402985074626866,0.7086704936854189
ALHRES20DEL01,31.6,4.680000000000001,1.1333333333333333,motorcycle,15,24.866666666666667,0.22388059701492538,0.7223641791044777
ALHRES20DEL02,29.8125,4.6375,0.75,motorcycle,16,28.3125,0.23880597014925373,0.7208917910447761
ALHRES20DEL03,30.916666666666668,4.608333333333333,1.3333333333333333,motorcycle,12,28.75,0.1791044776119403,0.6988980099502486
AURGRES010DEL01,31.25,4.583333333333333,1.0,motorcycle,12,28.5,0.1791044776119403,0.6953980099502487
AURGRES010DEL02,31.545454545454547,4.618181818181818,1.1818181818181819,motorcycle,11,28.818181818181817,0.16417910447761194,0.695799185888738
AURGRES010DEL03,29.363636363636363,4.572727272727272,0.8181818181818182,motorcycle,11,30.727272727272727,0.16417910447761194,0.6894355495251017
AURGRES01DEL01,32.0,4.625,0.6666666666666666,motorcycle,12,27.166666666666668,0.1791044776119403,0.701231343283582
AURGRES01DEL02,30.25,4.575,0.4166666666666667,motorcycle,12,27.583333333333332,0.1791044776119403,0.694231343283582
AURGRES01DEL03,31.444444444444443,4.677777777777778,1.0,motorcycle,9,29.0,0.13432835820895522,0.6951873963515754
AURGRES02DEL01,30.357142857142858,4.521428571428571,0.7857142857142857,motorcycle,14,28.785714285714285,0.208955223880597,0.695686567164179
AURGRES02DEL02,27.642857142857142,4.692857142857143,0.8571428571428571,motorcycle,14,26.928571428571427,0.208955223880597,0.7196865671641791
AURGRES02DEL03,30.2,4.68,1.0,motorcycle,10,24.2,0.14925373134328357,0.699976119402985
AURGRES03DEL01,29.615384615384617,4.653846153846154,0.6923076923076923,motorcycle,13,28.46153846153846,0.19402985074626866,0.7097474167623421
AURGRES03DEL02,31.846153846153847,4.638461538461538,0.8461538461538461,motorcycle,13,27.846153846153847,0.19402985074626866,0.7075935706084958
AURGRES03DEL03,29.727272727272727,4.8,1.0909090909090908,motorcycle,11,24.90909090909091,0.16417910447761194,0.7212537313432835
AURGRES04DEL01,28.428571428571427,4.514285714285714,0.9285714285714286,motorcycle,14,27.285714285714285,0.208955223880597,0.694686567164179
AURGRES04DEL02,30.933333333333334,4.7,1.4,motorcycle,15,24.8,0.22388059701492538,0.7251641791044776
AURGRES04DEL03,31.454545454545453,4.581818181818182,1.0909090909090908,motorcycle,11,26.727272727272727,0.16417910447761194,0.690708276797829
AURGRES05DEL01,30.333333333333332,4.5600000000000005,1.1333333333333333,motorcycle,15,27.266666666666666,0.22388059701492538,0.7055641791044777
AURGRES05DEL02,28.066666666666666,4.533333333333333,0.9333333333333333,motorcycle,15,29.266666666666666,0.22388059701492538,0.7018308457711442
AURGRES05DEL03,31.22222222222222,4.611111111111111,1.4444444444444444,motorcycle,9,29.11111111111111,0.13432835820895522,0.685854063018242
AURGRES06DEL01,29.272727272727273,4.5181818181818185,1.0909090909090908,motorcycle,11,28.545454545454547,0.16417910447761194,0.6817991858887381
AURGRES06DEL02,29.363636363636363,4.663636363636363,1.0909090909090908,motorcycle,11,25.09090909090909,0.16417910447761194,0.7021628222523744
AURGRES06DEL03,26.75,4.6375,1.0,motorcycle,8,26.75,0.11940298507462686,0.6850708955223881
AURGRES07DEL01,31.333333333333332,4.6000000000000005,1.3333333333333333,motorcycle,12,27.916666666666668,0.1791044776119403,0.6977313432835821
AURGRES07DEL02,27.583333333333332,4.608333333333333,1.4166666666666667,motorcycle,12,25.166666666666668,0.1791044776119403,0.6988980099502486
AURGRES07DEL03,30.444444444444443,4.699999999999999,0.7777777777777778,motorcycle,9,25.333333333333332,0.13432835820895522,0.6982985074626864
AURGRES08DEL01,28.928571428571427,4.571428571428571,0.8571428571428571,motorcycle,14,26.285714285714285,0.208955223880597,0.702686567164179
AURGRES08DEL02,32.214285714285715,4.635714285714286,0.6428571428571429,motorcycle,14,26.857142857142858,0.208955223880597,0.7116865671641791
AURGRES08DEL03,28.666666666666668,4.777777777777778,0.7777777777777778,motorcycle,9,22.333333333333332,0.13432835820895522,0.7091873963515753
AURGRES09DEL01,29.90909090909091,4.709090909090909,0.9090909090909091,motorcycle,11,25.0,0.16417910447761194,0.7085264586160108
AURGRES09DEL02,28.846153846153847,4.630769230769231,1.3076923076923077,scooter,13,22.846153846153847,0.19402985074626866,0.706516647531573
AURGRES09DEL03,31.9,4.6,0.9,motorcycle,10,29.4,0.14925373134328357,0.688776119402985
AURGRES11DEL01,31.333333333333332,4.6499999999999995,1.0833333333333333,motorcycle,12,27.75,0.1791044776119403,0.704731343283582
AURGRES11DEL02,29.615384615384617,4.676923076923076,1.0,motorcycle,13,24.384615384615383,0.19402985074626866,0.7129781859931112
AURGRES11DEL03,29.285714285714285,4.642857142857143,0.8571428571428571,motorcycle,7,28.571428571428573,0.1044776119402985,0.6813432835820896
AURGRES12DEL01,28.2,4.5600000000000005,0.9,motorcycle,10,26.3,0.14925373134328357,0.6831761194029852
AURGRES12DEL02,30.357142857142858,4.542857142857143,0.7857142857142857,motorcycle,14,26.214285714285715,0.208955223880597,0.6986865671641791
AURGRES12DEL03,32.55555555555556,4.533333333333333,1.0,motorcycle,9,29.555555555555557,0.13432835820895522,0.6749651741293532
AURGRES13DEL01,27.75,4.633333333333334,1.0,motorcycle,12,28.0,0.1791044776119403,0.7023980099502488
AURGRES13DEL02,30.23076923076923,4.638461538461539,0.7692307692307693,motorcycle,13,25.923076923076923,0.19402985074626866,0.707593570608496
AURGRES13DEL03,32.714285714285715,4.8428571428571425,1.1428571428571428,scooter,7,25.428571428571427,0.1044776119402985,0.7093432835820895
AURGRES14DEL01,29.733333333333334,4.6066666666666665,0.8666666666666667,motorcycle,15,25.266666666666666,0.22388059701492538,0.7120975124378108
AURGRES14DEL02,30.76923076923077,4.484615384615385,0.5384615384615384,motorcycle,13,31.692307692307693,0.19402985074626866,0.6860551090700344
AURGRES14DEL03,29.636363636363637,4.672727272727273,1.1818181818181819,motorcycle,11,24.272727272727273,0.16417910447761194,0.7034355495251018
AURGRES15DEL01,28.90909090909091,4.6000000000000005,1.0909090909090908,scooter,11,25.90909090909091,0.16417910447761194,0.6932537313432836
AURGRES15DEL02,28.846153846153847,4.576923076923077,0.6923076923076923,motorcycle,13,28.46153846153846,0.19402985074626866,0.6989781859931113
AURGRES15DEL03,28.0,4.722222222222222,1.0,motorcycle,9,25.0,0.13432835820895522,0.7014096185737977
AURGRES16DEL01,29.666666666666668,4.7,0.7333333333333333,motorcycle,15,28.666666666666668,0.22388059701492538,0.7251641791044776
AURGRES16DEL02,28.466666666666665,4.566666666666666,1.6,scooter,15,25.2,0.22388059701492538,0.7064975124378109
AURGRES16DEL03,32.27272727272727,4.5,0.9090909090909091,motorcycle,11,27.545454545454547,0.16417910447761194,0.6792537313432836
AURGRES17DEL01,30.133333333333333,4.633333333333334,0.8666666666666667,motorcycle,15,26.933333333333334,0.22388059701492538,0.7158308457711443
AURGRES17DEL02,31.0,4.664285714285714,0.8571428571428571,motorcycle,14,28.714285714285715,0.208955223880597,0.715686567164179
AURGRES17DEL03,30.25,4.6625,1.375,motorcycle,8,27.5,0.11940298507462686,0.6885708955223879
AURGRES18DEL01,27.846153846153847,4.553846153846154,1.2307692307692308,motorcycle,13,27.153846153846153,0.19402985074626866,0.6957474167623421
AURGRES18DEL02,27.1,4.6899999999999995,1.4,motorcycle,10,23.2,0.14925373134328357,0.701376119402985
AURGRES18DEL03,28.77777777777778,4.644444444444444,0.5555555555555556,motorcycle,9,26.88888888888889,0.13432835820895522,0.6905207296849087
AURGRES19DEL01,27.875,4.6,1.0,motorcycle,8,24.875,0.11940298507462686,0.679820895522388
AURGRES19DEL02,31.714285714285715,4.5928571428571425,1.4285714285714286,scooter,14,26.357142857142858,0.208955223880597,0.705686567164179
AURGRES19DEL03,27.7,4.7299999999999995,1.5,motorcycle,10,23.9,0.14925373134328357,0.706976119402985
AURGRES20DEL01,27.428571428571427,4.75,0.9285714285714286,motorcycle,14,24.0,0.208955223880597,0.727686567164179
AURGRES20DEL02,28.76923076923077,4.676923076923076,1.3846153846153846,scooter,13,22.76923076923077,0.19402985074626866,0.7129781859931112
AURGRES20DEL03,27.2,4.68,0.8,motorcycle,10,21.5,0.14925373134328357,0.699976119402985
BANGRES010DEL01,29.24590163934426,4.61311475409836,0.9508196721311475,motorcycle,61,26.81967213114754,0.9104477611940298,0.9189703939319793
BANGRES010DEL02,29.616666666666667,4.651666666666667,1.0833333333333333,motorcycle,60,24.95,0.8955223880597015,0.9198900497512438
BANGRES010DEL03,29.238095238095237,4.628571428571429,1.0,motorcycle,42,26.952380952380953,0.6268656716417911,0.8360597014925373
BANGRES01DEL01,30.28813559322034,4.630508474576271,0.9491525423728814,motorcycle,59,27.52542372881356,0.8805970149253731,0.9124502909182898
BANGRES01DEL02,28.870967741935484,4.669354838709677,0.8064516129032258,motorcycle,62,27.35483870967742,0.9253731343283582,0.9313216177178623
BANGRES01DEL03,28.73170731707317,4.668292682926829,1.1951219512195121,motorcycle,41,26.682926829268293,0.6119402985074627,0.8371430651619948
BANGRES02DEL01,30.327272727272728,4.667272727272727,0.8363636363636363,motorcycle,55,27.21818181818182,0.8208955223880597,0.8996868385345997
BANGRES02DEL02,28.75,4.593333333333334,1.05,motorcycle,60,27.033333333333335,0.8955223880597015,0.9117233830845771
BANGRES02DEL03,29.113636363636363,4.6068181818181815,0.8409090909090909,motorcycle,44,25.977272727272727,0.6567164179104478,0.8419694708276797
BANGRES03DEL01,29.8,4.663076923076924,1.2769230769230768,motorcycle,65,25.138461538461538,0.9701492537313433,0.9438755453501724
BANGRES03DEL02,29.050847457627118,4.640677966101695,0.711864406779661,motorcycle,59,26.440677966101696,0.8805970149253731,0.9138740197318492
BANGRES03DEL03,28.78723404255319,4.627659574468085,0.8936170212765957,motorcycle,47,25.02127659574468,0.7014925373134329,0.8583201016195617
BANGRES04DEL01,28.779661016949152,4.615254237288136,1.152542372881356,motorcycle,59,25.271186440677965,0.8805970149253731,0.9103146976979509
BANGRES04DEL02,30.071428571428573,4.6125,0.9642857142857143,motorcycle,56,26.785714285714285,0.835820895522388,0.8964962686567164
BANGRES04DEL03,29.475,4.635,0.875,motorcycle,40,25.775,0.5970149253731343,0.8280044776119402
BANGRES05DEL01,30.125,4.628571428571428,1.2142857142857142,motorcycle,56,26.839285714285715,0.835820895522388,0.8987462686567163
BANGRES05DEL02,29.93548387096774,4.680645161290323,1.0161290322580645,motorcycle,62,25.903225806451612,0.9253731343283582,0.9329022628791526
BANGRES05DEL03,29.020833333333332,4.6125,0.9583333333333334,motorcycle,48,25.5,0.7164179104477612,0.8606753731343283
BANGRES06DEL01,29.838709677419356,4.546774193548386,0.8870967741935484,motorcycle,62,27.741935483870968,0.9253731343283582,0.9141603273952815
BANGRES06DEL02,28.589285714285715,4.703571428571428,1.0,motorcycle,56,25.946428571428573,0.835820895522388,0.9092462686567162
BANGRES06DEL03,30.121951219512194,4.639024390243902,1.0975609756097562,motorcycle,41,24.609756097560975,0.6119402985074627,0.833045504186385
BANGRES07DEL01,30.29310344827586,4.646551724137931,1.0,motorcycle,58,27.25862068965517,0.8656716417910447,0.9102187339166237
BANGRES07DEL02,29.723076923076924,4.641538461538461,0.9846153846153847,motorcycle,65,27.892307692307693,0.9701492537313433,0.9408601607347875
BANGRES07DEL03,28.522727272727273,4.625,1.0681818181818181,motorcycle,44,25.227272727272727,0.6567164179104478,0.8445149253731343
BANGRES08DEL01,30.09090909090909,4.609090909090909,1.018181818181818,motorcycle,55,27.636363636363637,0.8208955223880597,0.8915413839891451
BANGRES08DEL02,29.67241379310345,4.677586206896552,1.0689655172413792,motorcycle,58,25.344827586206897,0.8656716417910447,0.9145635615028307
BANGRES08DEL03,28.18421052631579,4.744736842105263,1.0,scooter,38,25.0,0.5671641791044776,0.83441241162608
BANGRES09DEL01,30.0,4.607936507936508,0.9206349206349206,motorcycle,63,26.936507936507937,0.9402985074626866,0.9272006633499172
BANGRES09DEL02,29.69811320754717,4.667924528301887,1.0943396226415094,motorcycle,53,26.07547169811321,0.7910447761194029,0.890822866798085
BANGRES09DEL03,28.833333333333332,4.657142857142857,0.9285714285714286,motorcycle,42,26.142857142857142,0.6268656716417911,0.8400597014925371
BANGRES11DEL01,29.775862068965516,4.656896551724138,1.0689655172413792,motorcycle,58,25.96551724137931,0.8656716417910447,0.9116670097786927
BANGRES11DEL02,29.87272727272727,4.629090909090909,0.9090909090909091,motorcycle,55,25.072727272727274,0.8208955223880597,0.8943413839891452
